,developerResponse,review,isEdited,userName,date,rating,title
1639,"{'id': 21845548, 'body': ""Hi there, we're sorry to hear about your experience. Please ensure you have the latest version of BPme app downloaded to your mobile device. If you are still experiencing issues, you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team\r\n"", 'modified': '2021-03-24T16:44:42Z'}","You know the app is not working. Why has a fix not been rolled out? Or, restore us to when it did work. You are not the only gas app out there. Losing this long time loyal customer in 5...4...3...2...",False,favors working apps,2021-03-23 11:35:25,1,Why taking so long to fix known issue?
1640,"{'id': 21844990, 'body': 'Hi there, we are sorry to hear about your experience. This issue has been resolved now. Please ensure you have the latest version of BPme app downloaded to your mobile device. If you are still experiencing issues, you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team \r\n', 'modified': '2021-03-24T16:02:26Z'}",Won’t open down for service for 3 days thx,False,daddio1701,2021-03-23 11:59:00,1,App broke
1641,"{'id': 21850081, 'body': 'Hi there, we are sorry to hear about your experience. This issue has been resolved now. Please ensure you have the latest version of BPme app downloaded to your mobile device. If you are still experiencing issues, you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team \r\n', 'modified': '2021-03-24T22:31:05Z'}","Up until this week at least this app was working about 60% of the time. Starting Sunday afternoon, now Monday afternoon and this morning, I have gotten a “scheduled maintenance” message. Because we all know, maintenance is typically scheduled during working hours on weekdays for at least three days and counting. If this app doesn’t get better quickly, I will be deleting this app. The 5? cents is not worth the grief.",False,RoloTz,2021-03-23 14:06:37,2,“Scheduled Maintenance”
1642,,I loved the app. Not so much anymore. It has been telling me it is down for scheduled maintenance. For three days. Did pop up that an error occurred and it had me reset the password but is now locked up again.,False,county girl 88,2021-03-23 14:59:38,3,Love
1643,"{'id': 21850056, 'body': ""Hi there, we're sorry to hear about your experience. Please ensure you have the latest version of BPme app downloaded to your mobile device. If you are still experiencing issues, you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team\r\n"", 'modified': '2021-03-24T22:28:49Z'}",Slowly the errors increased and now it errors when I even try to login. Time to take my money to another gas station.,False,Ddannn!!?,2021-03-23 15:25:34,1,Used to work
1644,"{'id': 21849930, 'body': ""Hi there, we're sorry to hear about your experience. Please ensure you have the latest version of BPme app downloaded to your mobile device. If you are still experiencing issues, you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team\r\n"", 'modified': '2021-03-24T22:14:11Z'}",Does not even work.  Tried for a month now off and on and deleted app even and downloaded again.,False,colsmn,2021-03-23 15:43:19,1,Trash App
1645,"{'id': 21849888, 'body': 'Hi Jason, we are sorry to hear about your experience. This issue has been resolved now. Please ensure you have the latest version of BPme app downloaded to your mobile device. If you are still experiencing issues, you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team \r\n', 'modified': '2021-03-24T22:08:39Z'}",Downtime on the app. Been two days. Went to the bp cashier to get my points/rewards and he said he couldnt do anything about it.,False,Jason-_+,2021-03-23 16:19:18,1,Scheduled downtime with undefined wait
1646,"{'id': 21953184, 'body': 'Hi there, we are sorry to hear about your experience and would love to look into this for you. You can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team', 'modified': '2021-03-30T15:36:00Z'}","I tried to pay gas today from the app, the account was logged out without notice. I tried to logging back in and it said my password was wrong, when I tried to reset my password I wrote the one I used before that marked it wrong and it said “you can’t use your previous one”. 
Then, I finally reset it with a new password and after I log in my screen keeps being white forever and never logs me in. I already turned the phone off and turn it on again three times and still doesn’t work, it keeps logging me out and having a white screen after logging in.",False,K. Briones Vega,2021-03-23 22:17:02,1,The app is not working anymore
1647,"{'id': 21953119, 'body': 'Hi there, we are sorry to hear about your experience and would love to look into this for you. You can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team', 'modified': '2021-03-30T15:32:01Z'}","Cannot even log into the app because it says cookies have to be enabled, but it’s an in-app browser which means I can’t change any of the associated settings. So I can’t use the app at all because the login fields are behind a pop up saying I have to enable cookies. It says “ To view this site, enable cookies in your browser.”",False,hengbokdl7,2021-03-23 23:12:14,1,Cannot login because cookie issue
1648,"{'id': 21953058, 'body': 'Hi there, we are sorry to hear about your experience. This issue has been resolved now. Please ensure you have the latest version of BPme app downloaded to your mobile device. If you are still experiencing issues, you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team', 'modified': '2021-03-30T15:29:01Z'}",I use this app all the time and now all it says is scheduled downtime... I had an update and it still says the same thing... I deleted the app and downloaded it again and still nothing... How do I get the app to work again??,False,Ibevagirl,2021-03-24 01:13:24,1,What happen
1649,"{'id': 21936023, 'body': 'Hi there, we are sorry to hear about your experience. This issue has been resolved now. Please ensure you have the latest version of BPme app downloaded to your mobile device. If you are still experiencing issues, you can contact our support team at 1-800-333-3991 and they will do their best to assist you further. Thanks, BPme team \r\n', 'modified': '2021-03-29T23:42:18Z'}","I have used the BP app for many years and signed up for the Price Match during the testing phase. It has not worked in about a week or more and only says ""scheduled down time""",False,RJGill84,2021-03-24 02:21:56,1,Stopped Working
