,reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
2517,gp:AOqpTOGqw8cZLMzhgg1_KoLYEyZrZbNjKFCJId2rifi87G8N5Aw9qY4Sq_Xn8sGSAybNPQGPq5lzdsPATmNB,Steve Richter,"Good app, works mostly, Would be tons better if it worked with Android auto!",4,0,4.11.0,2020-07-31 14:18:04,"Hi Steve, thanks so much for your feedback! We'll be sure to pass onto our teams. Many thanks, ^EP",2020-08-03 22:06:18
2518,gp:AOqpTOF5CsQx1Dmbg6DEo57PKJGIRsSTujeacW0QF0o7UjWGChYYtR9uwauJBx_YwUJJsyRvCYOBUaq3imgZ,Phil Lumb,"Having read many reviews I wasn't expecting much from this app. I tried the app so as to maintain social distancing and I had no problems at all. I had set up my card details before reaching the station, made my pump choice and payment method and away I went without fault. The app tells you it will check you can pay up to £100 but only charge for the fuel you buy. If you can't afford this then you can specify a set amount. My points and email receipt were received immediately. Great app 👌",5,14,4.11.0,2020-07-31 18:43:22,"Hi Phil, thank you very much for your great review! Really great to read, we'll pass onto our teams. Many thanks, ^EP",2020-08-03 22:07:52
2519,gp:AOqpTOHpfFOmTgESs98cYBvcDuDRpVqBIWu7NmF0ZBdftq7Hvyux8QVEgUwy2xPzrlo5SyHeQF-gjwqVm-7W,Pavel MRD,"Obviously, when I'm at the petrol station I want to log in again and verify my account via email again. And I want to enter my card number instead of just simply pay via Gpay. And then I want to click on that card name I've added 10 times to try to make it work and realise it won't work anyway, because the app developers themselves never use this thing anyway. Yes, I like doing that on a BP petrol station instead of just simply fueling via the Shell app.",1,26,4.11.0,2020-08-01 15:31:29,"Hi there, we're sorry you experienced many problems with the app. Please get in touch with our team on bpmerewards@bp.com or on 0800 402 402 and the team there will be able to assist you. Thank you ^EP",2020-08-03 22:09:20
2520,gp:AOqpTOGjdnLuv9d2PWe4HVBN6hfFrM44sGDcF0c_sx45si3aFW5nSfQNYTMKdGzEafO_RybgSqyDMPKkctOg,John Armstrong,Why can I not search for sites with gas oil. ?,1,0,4.11.0,2020-08-01 18:51:24,,
2521,gp:AOqpTOGmvcD3CDe-3NESGlOKQvkwTpL2sq-nxUDj7NwHtdT6QqtUtKw2q_O39iSpaCmloX61Kji2O3N4mRl3,Michael Clancy,Excellent when the pump inside the shop is eventually unlocked but otherwise really happy with it so easy to use and saves queuing in the shop,5,0,4.11.0,2020-08-02 21:54:49,"Hi Michael, we appreciate your feedback! Thanks very much, ^EP",2020-08-03 22:10:03
2522,gp:AOqpTOHjvPWhPLwfL7uuVxUx0drThWopiQeJ5_TXVJc89ErFlJ5SST1ZCl9sBKZYWm2wKBOD3o3EUhK7pAHM,kmk kamykmk,"Absolut rubbish app. After i finally managed to create an account, when i tried to add a bp card to it it says that my account is blocked and need to call customer service. Well i am not going to do that and i will uninstall the app. Never again.",1,0,4.11.0,2020-08-03 04:18:38,,
2523,gp:AOqpTOFupL_OF_5cfj14Js51WtyEUdPUOghAn3pnBhs0JQsBxWLbPGqFW1P_NFGxMFNZagIJQwo3H8spvGTl,christopher walker,Amazing,5,0,4.11.0,2020-08-03 06:29:58,,
2524,gp:AOqpTOGx0RfG2-jg9b173_tFnT16xnPSj2NUDWDNgYi0TsH6K-jXLB41dCRQn5QteU_fCNBYdibhIW_C5QIo,Ami-lou Shaw,"Had this app from the start and it worked perfectly until last month when I used the app as normal, unlocked the pump fine, put my fuel in got back on the car for it to have crashed and said restart or if you have already put fuel in pay in store so had to go into the shop, since then every time I have tried to use the app it loads the location but then says error please restart app, i have restarted the app, my phone, my data and even uninstalled the app and re downloaded. Waste of time atm.",3,0,,2020-08-03 21:31:29,,
2525,gp:AOqpTOEeBqequKLqt_md8OsTi1OGKbaAaTnVsIMiH3t-gLtrL0Dn5qh6OMLF7CH9LPA0mf9oaU1U41um_8xa,Stuart Curran,Works well for payment but I cannot use the rewards option. Have been waiting 2 weeks for BP to fix this and there is no sign it will be resolved.,2,1,4.11.0,2020-08-04 20:14:42,,
2526,gp:AOqpTOFeKdh95Rl0jcxKgPMcZ_26bR-JXur63CoXDjWic995-vV8UMo50NBxlwmjjdICUYtp5yvPvVwvpFP6,Eric Webb,Great service,4,0,4.11.0,2020-08-05 00:53:03,,
2527,gp:AOqpTOGcyzil79TAQdJ1OkPDmTp3juVnRzV_zzpj5K2XVubaUG3f0ge6pExwvySmgW5jTL8CJDIh7mMbb7bI,ian morton,I've visited 3 petrol stations and none of them this system worked at. Useless.,1,0,4.11.0,2020-08-06 01:35:58,,
2528,gp:AOqpTOHxpvxC6s4YOwoGJI4zL6OGW7vbflU0U-oAtPnaT0gLIGvrvs4b_kfJIylOrgzgFrD9-ilh-Dbyg1Lf,Paul McCormick,"Wouldn't let me log in, or reset my password. Really poor app",1,1,,2020-08-06 18:03:51,,
2529,gp:AOqpTOFl13whLCFfo7ovJnORnM3an3YvWfbBwoUuhvkRqHODzLV-yhDNhFOz8z48FrFLQBXJ13i_r6imwIQw,Andrew Kirkman,Good app when it works,3,0,4.11.0,2020-08-06 20:18:22,,
2530,gp:AOqpTOGRNJD5LBsE3y5AfD8MVjC0z2CpJ12BOLybkuVOrOG39YVdWx5zKUEVL6ydd7OjM68fJvbaUxehniR2,Joanne Bryant,Absolute 360 I hated it at first but now the nice team sorted my problem I'm enjoying racking up my points 😀👍👍,5,1,4.5.0,2020-08-06 22:04:14,Hi Joanne. Sorry you're having trouble logging in. Please email our team at bpmeuk@bp.com and they'll help. Thanks ^AW,2019-11-25 17:07:29
2531,gp:AOqpTOHu9Pwbhr1aqJ1Xt0QbqOa30EJ7S__wZsrSPPiOaqc6goqr0eomqUZQVHleI3qrACYKPL-zZKRb0SIt,Scott Marsh,Great,5,0,4.11.0,2020-08-06 22:56:06,,
2532,gp:AOqpTOEUAPXyXTZC4gLyowHxCRd9ExQ6AFb2MOiP-Ya3KKGON0fUK-2HbkAlgxNogo3GW8n8aENPJIo8yjtb,Simon Young,Useless app.. Never works Steaming pile of dog turd. Keeps telling me I am not near a station when there is about 10 within about 10 miles. And when go find a station using the map you can't select that as one you want to use.,1,1,4.11.0,2020-08-06 23:25:22,,
2533,gp:AOqpTOGpG_yHRhmJG2Cn7axD10S-x-GKk5_iBRUTkC6aOZ1UVwu2j3uc2h6nCze5zbsYyKny4bAzAo19z_og,Antony Hylton,"Just doesn't work! Every time I try to use it, it just says not working, try again later.",1,0,4.11.0,2020-08-06 23:46:46,,
2534,gp:AOqpTOGWawDnN8fU8fnKPfkWknI-WaoBUSY6qICKz7O5qATkB_UvZCq2vldmUb4I529g0I2fQ0DCOiM79Vl_,Barrie Watson,Great wee app didn't have a problem setting it up at all,5,0,4.11.0,2020-08-07 04:03:26,,
2535,gp:AOqpTOGan3H-LPKd0ua2fy-XDbwJSwmFVKbkukVYq3jpamoRiVHDZ2VNYezu99TENJXghopQxQxAML82ixW4,Gordon Campbell,"Can't even register a reward card, just get 1053 error",1,0,4.11.0,2020-08-07 15:45:03,,
2536,gp:AOqpTOFHbF16aMPOZOSUsmLo4aYfOzciaXt6qb8rfNThArtE5eYSKVF4xC2cB3zyUFnp4-Y2iOJkEg1bT2S7,Alvin Corpuz,All in all it's a good app to use. But sometimes it's unresponsive so you have to close the app and reopen it and you have to log in again. That's only gripe I have. Overall it's a user friendly app.,4,0,4.11.0,2020-08-07 19:43:23,,
2537,gp:AOqpTOHf6E8mWHLwn8aGBZ01W9ulBgik9RiYdsFqpq_pCXxmVjieWuYPfVnGg0cV2t0ypAsA4OYSq5QFP1ji,Kamoly Butt,very temperamental app most of time dont work so you have to pay inside the station..,1,1,4.11.0,2020-08-07 22:55:31,,
2538,gp:AOqpTOH_xYuNwdp0K5jADuKarWH2fIc7ei1--2zarg0GeWB1c5lc-rz4jA8apK-1zonRQ6UWPefsINtPbPBa,Tom,"Buggy, crashes, never works. Cancer.",1,1,4.11.0,2020-08-08 00:07:07,,
2539,gp:AOqpTOGc307hSbMT5XOvadg6_Kcc_YuAEQihbQcPM4HMZGpdmaAz3n2aBWZGmO28wPx8pkTkoEvMPoyAWrDJ,Kev Haz,Not much reward,2,0,4.11.0,2020-08-08 00:38:36,,
2540,gp:AOqpTOG5I4th5nek_SXLsF0sPAVMEdLLNXqZijvHkN6ZPoudnZ9UbB37P8vivbTMd-MFif4TPSGWiKiTMh4A,Ian Banks,Always cheerful @ my local BP.,5,0,4.11.0,2020-08-08 01:35:45,,
2541,gp:AOqpTOHL9Ro3YizObUjyc8oWvGBYq_H05y60AjXVyFP80EVSgBzKsEx2JSU7FRR1I0SNOU13OJEKti_t-0bW,deegpt,Shite app easier to just pay cash or card,1,1,4.11.0,2020-08-08 04:21:19,,
2542,gp:AOqpTOEOsDaytEB4ksmY5Gw2W1BW_D3v5RVPua0RQYvCTEb1aQfRCMEE53LccdbG8JuePj2y8uHFbzydiuVC,muhammad azam Ahsan,Good,5,0,4.11.0,2020-08-08 13:35:34,,
2543,gp:AOqpTOHD4KePM8PC4mSSl2iZc-XU7T3irzJwp5RnfaavqHC4Q4DyOis6jptT9tfhBdz7cZii0V0Wu11b2jQm,Kathryn Jones,"Stupid - have to use the app before filling, I wanted to use it after! Very tedious to enter details. I filled my tank, saw the huge queue for the kiosk so downloaded the app. After wading through the tedious set up, I discovered I had to log into the app BEFORE filling. How stupid is that? I should have just been able to say how much I put in and pay that way. What a joke.",1,4,4.11.0,2020-08-10 03:00:15,,
2544,gp:AOqpTOH-BHpo6VHOdpWBl2thxIOVndqHGlTEKKez0IeOnMRvLBlEcbiveSQS1uAY7nVzs1_yhU_Zz58hVnf6,Kool J,"Never works but always charges my bank account then refunds the amount. I get to pump go through the app and comfirm my details and it fails and then show a error message. However when I come home and check my bank account I can see the amount has been charged and then refunded straight away. I'm using Android 10 with newest app and still doesn't work. Would be great to fill up without having to go into the store, if only it worked.",1,5,4.11.0,2020-08-10 05:12:37,,
2545,gp:AOqpTOGnL0kDfRfSSqZYHQeJYgjjolyNwa-sfS7trj7Tl6mtxyTExelQnWQNgV5IPVzKgZypxa82yP7uZBRi,Rob,Poor waste of time. Never updated or app crashes. I'm going to delete it for good this time.,1,0,4.11.0,2020-08-11 01:54:08,,
2546,gp:AOqpTOGick8BHQ2hQe4_NnIV2IqtUBUoaDrPHqlNzu3L4YTEZICQKN-YNWhW_CxDgzQNVAlBjcVcDVR38HRX,cheuk li,Can't even log in. Registered and verified email. Tells me username and password invalid. Despite resetting password and able to log in from chrome tells me username and password invalid.,1,0,4.13.0,2020-08-13 06:08:20,,
2547,gp:AOqpTOF-L4bZ3QIHs8gPqVjbb1wd9PKOeOCo1ObmVReI4Bvw1DBnag56ciscWrhE6ChmHaLzuyqKrkDNJO3Y,Barry Spencer,This app was great when I first started using it now for the last 3 months all offers have stopped no more double or triple points I use around £400 in diesel a week used to use nectar but found bpme great but after this will be going back to nectar,1,0,4.13.0,2020-08-13 18:39:14,,
2548,gp:AOqpTOGNVceW1zlVnT_SrsEy64sO_5gZfYa8qvShOzj7w2ytxR-70xSEhZ1Vne_XQBAqpQcgtrawk1jUmeVW,Steven Roberts,"Just used this app, first time I've had to fill up since March. There are a lot of negative reviews, but it worked perfect for me. Quick, efficient, and minimal contact (which is why I tried it). Perfect!",5,0,4.13.0,2020-08-14 00:58:20,,
2549,gp:AOqpTOFZekYFKWd35DwiEcHI0BMKMUYFuzKHWhR0TIhljSHfhAnvP7Z1dW2ijStLYnx1mzxRu8iLHn-s06Ic,M S,Great app and work 80% of the time but annoyingly drops connection after the start fuelling message appears so you are left not knowing if it has taken payment. Very handy (when it works) when the little one is in the car and it's a hassle to take her out of her car seat!,4,0,4.13.0,2020-08-14 15:09:34,,
2550,gp:AOqpTOEgFAUsGJxZ1goif_teN1-xt10_NsOjScIqCx5Aeq80Si78pShiE3sLY2t-B7mnDiQwdAWHlXWDAtIJ,Glyn Sloman,Very dangerous app. My sonis shielding from Covid so needs to pay for his fuel via the app rather than going into the kiosk. The app refused to work on several occasions and he desperately needed fuel. Fortunately I was in the car beyond him and could pay for his fuel on the kiosk on his behalf. If I hadn't been there I'm not sure what he could have done. The fuel store told me that the app rarely works and he had complaints several times a day.,1,0,4.13.0,2020-08-15 00:10:54,,
2551,gp:AOqpTOHsbPCwodAVDRTh3RBuyN1-uTXGrm2KtNAPp1ZQL74TB4QLKSWH3L2AyeqesSlRHiZV0UmGkmZU63Sy,Keith Wallace,"Great app when it actually works. The past month or so the ""Pay at Pump"" feature hasn't worked. Loads the location no problem but when prompted to ""select pump number"" it just throws up an error message. It's a 50/50 if the rewards card can be scanned from inside the in store but as previously said when all features work its a good and convenient app. Especially with the current COVID-19 situation.",3,1,4.13.0,2020-08-15 20:38:22,,
2552,gp:AOqpTOE4na_h7rQ1JG-y9tWZuikAp5fpm2_b6mECmGg5k0UFmYmLSmkdZ209w7xE-oIPKTnQUKXxr58ey434,Family MacAndie,"August 2020 and this app is still as much use as chocolate teapot. I'm buying all my fuel at Shell from now on: they have an app that actually works. Utter garbage. Takes forever to login after repeatedly failing to recognise fingerprint/PIN. Keeps restarting, which seems to take forever. Quicker to go inside and pay by card. Deleted.",1,1,4.13.0,2020-08-15 21:18:48,"Hi, it sounds like something hasn’t happened as it should, so thanks for letting us know and giving us the chance to fix it. If you wish to speak to someone, please get in touch at BPmeUK@bp.com or call 0800 402402. Thanks, ^AB",2018-06-22 20:00:20
2553,gp:AOqpTOGx9KsWmxU_Q3ULiTQFFHzNWbeXo7N8oYy2FKQvW9RMkcqvkt9LWEyKUqHff8GLlcQ4ChWyfNyMxatP,Paul Kelly,Doesn't work declined payment,1,0,4.13.0,2020-08-16 18:21:45,,
2554,gp:AOqpTOFWwE1tP7ZaQE_znab2qMx7f6KJoPKnKx7Fqb01jXkP9haBpqZH3PwbR9co9agfXXIqcQKNO3MZG_8-,Jon Berger,Didn't work,1,0,,2020-08-16 23:17:40,,
2555,gp:AOqpTOGauueiFWAAAidKHpVUwn_NqC2Y8rdo6XvBMIIEk7zXeVAskINtu6nOm3FP1FeO1aIXtHzI0u5WqGUj,Daniel Crake,"Rubbish, tried to use this to pay at the pump. Slow to set up, stupid password rules and you have to use BEFORE pumping (pumps don't tell you that). Painful. Never using again",2,0,4.13.0,2020-08-16 23:48:53,,
2556,gp:AOqpTOESQ2KLUSHafB6J8FKqGwaXfqeqwtm80f0tepz13yJ5rsHhr2MpuEqb7f_9Ek-icxrBz_jX8eyq8ZHv,Paula crimmens,"Havent used it yet because it doesnt rwcognise my local BP, does it even work in nz?",1,0,4.13.0,2020-08-19 17:41:39,,
2557,gp:AOqpTOGcZ2sj8ae8a8sU_2DgV7W3IHzUa-Fc6Z2z3Rp-rWlAWtd2J-73WHmksr4Y7UxW0xK03jh2OT3d7OWB,Alan Beresford,"Update Well done , app is now working well , no messing with locating garage , super quick , and soon back on journey top marks who ever sorted it out.",5,5,4.13.0,2020-08-21 17:20:09,,
2558,gp:AOqpTOFJpMW32HEwn0s2Jnm1AoxwUgKuhz2_35ECBC5cchbdcTtcF3FyjE8p7JBLVPSeywUpxkemhRAUe2Ez,Tom Bonner,"Why on earth would you not support Gpay, and ask for a ten character password?",1,0,4.13.0,2020-08-21 23:53:48,,
2559,gp:AOqpTOE0d8JrI8otj_Rs9Crrh18K3o9JMbSV8u-vNyJEWFqS95TyqEVnxUUbrB7g9CXSH-q3kVQKBJ-82hvX,Araon Hartley,"Piss poor, finding a station it actually works at... Forget it...",1,0,4.13.0,2020-08-23 00:04:28,,
2560,gp:AOqpTOEzYPzwMBkwzreu-XUaGFrK_PPBL7em_-FUCQ3mcb0Qjb3BnLbTKYxOHBCEjx9oheuAXP7GJCP-YO6p,michael pudsey,Best fuel. Trusted fuel. But using mobile phones is a big NO. However I just pay at counter.,5,0,4.13.0,2020-08-23 11:20:02,,
2561,gp:AOqpTOErrLAYGiOJqemBvB4LOCabReglf0iwa3SkicD2FQExHDfSwCH3ySdwTkMSzgFotUZV9YidPtympah2,Attilio Marzi,Good application,3,0,,2020-08-24 13:50:56,,
2562,gp:AOqpTOHUtDEshfWmyX63luBj7-o6Fk3aErXkNaQwXkTyCRvgFQ-y6HQcNFHjFoOQwo4DZWyGZaLhcQuGCDjT,janice williams,It hasn't worked for weeks now????,2,0,,2020-08-24 23:29:37,,
2563,gp:AOqpTOGRv9bZRq4g996t_r0IKTBMVcTMowRqRef5zm17CRRGpjoB3xZuYWVTWrXtPbgjPBV99N3xVkI8LTJc,Kevin Orman,"It's a pity there are no stars, because this is utter rubbish....!! Never works, same old we're having problems problem. Don't bother replying with your standard response!",1,0,4.13.0,2020-08-24 23:55:29,,
2564,gp:AOqpTOFx0G7Do6tS9LT7hUydYA9M_2wwtDH-6PC7rhhmiL232BwlKZblL6e3JFnnR97iRCuUwUPBAFogiYRy,Gary Cunningham,"A waste of phone memory, app worked for a while at the start, but last couple of months doesn't work, no matter what BP Garage I try, I would have thought especially the way things are now bp would have had it working, and one annoying thing from when it did work was that, when you ever select for example £15, it's would stop at £14.50, exactly 50p less than the amount you picked, if it can stop exactly 50p less every time why can it not stop exactly on the amount you picked?",1,0,4.13.0,2020-08-25 06:13:37,,
2565,gp:AOqpTOFS_Ox-9B4gDeO2z_pGx0WK1uD8Bu0kYNRLlI99AEdLE8cjVT654VX22d97y06gU92cuGGkx_VvXMSC,Mark Miles,I love bp,5,0,4.13.0,2020-08-25 23:06:16,,
2566,gp:AOqpTOHOvPiIGyYQwaTeyf3N6gDO_0jqvr00pxTPj9HOCT5Jyx_Rh-Oz1edFPkGScS3y6b0EsgbE5QYUSPXy,Paul Fisher,Its a great way to get a little back from fill ups 😁😁,5,0,4.13.0,2020-08-27 03:46:01,,
2567,gp:AOqpTOGoxe8u4Nm0ahIqK14PJ54vjiG-itNLfHAGhoHKdXoXccBgg105bG7gYeYzAT2YrraTV7VvgBP7brMz,Amy Morris,"Half the time it doesn't work. I dont know what causes this, the app or the fact that my local BP station is intermittently set up but its a nuisance that its not reliable. Either have it on permanently or not at all",1,1,4.13.0,2020-08-28 13:48:01,,
2568,gp:AOqpTOEpKPUpuWoTYJDCzhjVCmwrXFeNdu9_L3gd02QNEFMwoYWIYKUgz2j1veczJ7fOxzrlNK-GbHx_oLce,Anas Ullah,Its good and easy to use .I have recommended to a few friends so far .,5,0,4.13.0,2020-08-28 20:25:56,,
2569,gp:AOqpTOF3QIH60KRS13dOq-FsSWw9gb8Y0MYxuovU3zdSsEVtovkaP55LPFzFJj0UBaDzIsAFEPM-0_HkRGcq,Anita Breathwick,Great when it works but doesn't work more often than works. Often have to try & verify details by email whilst at petrol station. Takes too long so usually give up!,2,0,4.13.0,2020-08-29 22:19:04,,
2570,gp:AOqpTOG0b2NeRSW1yMbmFQdAYnwe17jwDHFXHJeAQkja9jFcVbv4Qn4Ysnv9yn_q-7E29zbuGZYF-eeQC0iH,Harry B,Was fine before 27/08/20 update now wants me to log in & verify everytime im at the petrol station. Such a nuisance,2,0,4.14.2,2020-08-29 22:33:27,,
2571,gp:AOqpTOEX3pbg84SBjBshAIXb0R08AWNiAk2UfzuHBha8fZueVIInWaUaqsVwLoO5IuifGe8gXV3jrV35IdBN,Mark Jeffery,"Used to work, but not any more. Won't let me log in. I enter details and it sends me an email verification code, which I read, then switch back to the BP app - which has logged me out, so I log in again and it sends another email verification code..... And so on. And on, and on. I've now given up and gone to Shell",1,2,4.14.2,2020-08-29 22:53:33,,
2572,gp:AOqpTOGKmP_oUlmEbo_9M3rdPad7R2hzA8erJs9r0QZ-XZHTp-0aOwwtJPu5CaaoDP3XykMgCdm9U2UCoFba,Yunhao Bi,"Cant log in every time i fulled up petrol, therefore no point can be ever add in. Good strategy of BP.",1,1,4.14.2,2020-08-29 23:15:43,,
2573,gp:AOqpTOFVfWivbQ-AyHqLcUbhRMKsm93_BN6lqnd7qHgJgIXumOai87-r_wZyp9ANQ7SlQ9LK7ybvI7MgL3GQ,Luke Curtis,Very buggy. Has major issues with logging in. Keeps coming up with something went wrong and needs optimising.,2,0,4.13.0,2020-08-29 23:33:45,,
2574,gp:AOqpTOG8Ybb4SOhrV8uo2RTw5N0jAwtdwQZ949xQNlOUWZTtL04Lwem3LDeaBe3hEmUPcBOy_Kv3vAcpBC7_,Miroslaw,App isn't working properly all the time problems with it . Good idea but when it works .,1,0,,2020-08-30 00:59:27,,
2575,gp:AOqpTOGIW1qgOwoPJtdhi6k4i9KnMepnoh-QlVlRWPSkT5uTj02YfC4lQeZSKPNk5p_MLiyRunKIow5ad3n_,Laura North,Was extremely hard to use,1,0,4.14.2,2020-08-30 01:38:45,,
2576,gp:AOqpTOEWEx4qImW99gEVuZwMLWvpRWs0dntSMtFiSh6Z4J9G6jsEDlArbNf6kZMn9HozHnz_17iZqoYu1Kau,Tom & Hayley Chapman,Ridiculously secure. Silly password requirements. Idiotic sign up process. Get with the times and add fingerprint sign in. Will avoid BP petrol stations unless I have no choice. Useless.,1,1,4.14.2,2020-08-30 17:28:32,,
2577,gp:AOqpTOEVFXTqNpvIQYD7-EC-Tq0c9PxUGS7xnf5vNHIrzJ6QAhbs3tbR46zLHb97rHcnZQ00-qKvKcrInZt8,Mikey O'Malley,Absolutely appalling today :-( Didn't draw fuel - couldn't - the app wouldn't work - considering using someone else now :-),1,1,4.14.2,2020-08-30 18:55:35,,
