,userName,isEdited,title,rating,review,date,developerResponse
1221,Jfjtefhj,False,Doesn't work,1,"Tried to use at the BP in Lenham, Kent to avoid getting stuck behind lots of people doing their weekly shop and it just doesn't work. BP are not the only oil company who just can't seem to get the pay apps right. Just fit a card reader on the pump!",2020-10-12 09:55:59,
1222,Team_BMW,False,Cannot add to Wallet,2,No option to add card to the Apple Wallet App,2020-10-13 10:02:36,
1223,Phil Pott,False,Clogs up available funds on bank account,1,When the system works it is really handy but in the past week it didn’t work properly. It asked me to retry which I did three times. I now have £400 of pending transactions since last Friday (now Tuesday) and it hasn’t cleared from my account. It is deducted from available balance which is a complete pain,2020-10-13 16:00:20,
1224,Abq123,False,"Ignores iOS settings, no Apple Pay support",1,"No Apple Pay support, unlike competitors. 

Has a built-in app feedback system that ignores iOS’s “do not pester me about reviews” setting and interrupted me with an annoying popup message. That’s an instant 1-star review as far as I’m concerned. I’m surprised the App Store allows it.",2020-10-14 06:46:39,
1225,putnhhdhsjw,False,App doesn’t work,1,"Used this app successfully for months, then one day it stopped working, just when it’s really needed with COVID-19. 
I reported it to BPme who replied to say the problem was fixed. It wasn’t!
Perhaps it’s the local service station that’s disabled the function, or BP doesn’t pay it’s stations in a timely manner... however the app doesn’t work for me at my local BP. 
 BPme App 1-9783148828",2020-10-15 09:58:29,
1226,Bpappisuseless,False,Unreliable,1,It’s completely hit or miss if it works or not. I use it to keep track of work travel expenses but twice this week alone I haven’t been able to use it to pay.,2020-10-17 11:13:35,
1227,Alex l768,False,"Avoid, if you don’t like double charges in your card",1,Nice concept when it works. Second time I get double charged. One from the company that operates the app and one from the BP station.,2020-10-17 16:46:39,
1228,Skarramangaa,False,Just awful,1,"Why does everyone want their own app when could just use a simple well established payment method? This app is long winded to set up and doesn't warn you that you need to set it up in advanced of pumping the petrol. Frustrating and aggravating to the point I may never visit a BP again. Seriously, do better.",2020-10-20 11:23:43,
1229,Divyesh140181,False,Divyesh,5,Excellent app and easy to use. No more in queue for paying fuel,2020-10-24 17:28:55,
1230,Ste2211,False,Great App,5,Super,2020-10-25 09:49:50,
1231,nigeljk,False,Poor,1,"No response from customer support, no answer to phone and no reply to message query ...... will delete app I think",2020-10-27 07:11:32,
1232,Sujeewonnabe,False,Useful when you want to leave your cards at home,4,This app has improved since the last incarnation. I’d love to be able to add my rewards card to the Apple Wallet which I can’t seem to do,2020-10-29 10:25:32,
1233,borisbumble,False,Absolutely hopeless,1,My local petrol station is BP so I would be mad not to collect points. However the app is hopeless. I get emails of offers and go to log in and it doesn’t ever recognise my password. So I go through all the reset and it says we have sent a code. Well nothing ever turns up so I have to ask in the shop what’s on the card. Aggghhhh but BP’s IT departments have always been rubbish from my experience.,2020-10-29 16:19:06,
1234,R jackson,False,Brilliant - as long as it’s working,4,"To be fair, the app does seem to be getting more stable/reliable with each passing month but the odd day when it won’t work can be really annoying (only two months ago I would have only given three stars, so on this trajectory it could be heading for five). On days that it works it is fantastic - quick, easy, efficient.",2020-10-31 18:14:32,
1235,R9sublime,False,Passcode / Pin,4,"Please, implement a passcode / pin for app entry!",2020-11-01 12:33:01,
1236,shikoa111,False,Not getting the reward points,2,Not getting my reward points showing after each time I scan the reward card,2020-11-02 14:51:37,
1237,Mr Coach Man dude!,False,Very impressed!,5,What a nice slick and trendy service! Love the app! Well done BP👍,2020-11-03 11:54:45,
1238,ronp 6,False,Excellent,5,A great service very helpful and easy to use.,2020-11-04 08:44:26,
1239,AlovesZ,False,Stick with Esso or Shell,1,Twice missed the points as cashier decided not to swap it and there’s no way to tell if you got the points or not straight away. And hardly any customer service these days impossible to contact anyone,2020-11-10 15:03:02,
1240,Tofts89,False,please add car wash to the app,3,Would be nice if you could  pay and get a number for the car wash and hovers at sites so don’t need to go in to the shop.,2020-11-10 21:11:56,
1241,SpursTone,False,*WARNING*,1,"If you are filling up in an area where two service stations are in the same proximity you can be charged at the wrong location,  and be asked to pay manually at the correct outlet.",2020-11-11 13:14:14,
1242,Redryzie,False,Can’t add my card to Apple wallet,2,Unlike other reward scheme apps I am unable to store my card details in Apple wallet,2020-11-12 09:32:09,
1243,Cringle!,False,Good but needs Apple Wallet,5,Please add functionality to add the BP Me rewards card to Apple Wallet!,2020-11-15 20:52:17,
1244,InnovatorsDilemma,False,Amazing app!,5,"Already loves for the pay for fuel feature, but it’s going from strength to strength with the recent design changes and new features! Keep up the good work!",2020-11-17 13:50:24,
1245,mark1971z,False,Useless app - fails a lot,1,"Don’t bother with this App. Stations advertise it and aren’t actually set up to use it: the App fails regularly. Ranging from failing to unlock pumps to deleting payment details, to not using Location Services correctly. A solution to Covid-19 so you don’t have to go into the store to pay? Rubbish!!! Had to go into one twice today because this useless App doesn’t do what it is supposed to do. Go and buy your petrol from Shell or anyone else other than BP. A joke considering the size of company and money they make. What’s worse is BP’s prices are higher than anyone else - wouldn’t mind if the app and purported convenience actually worked and was delivered on. Rubbish. Rubbish. Rubbish. Guess we shouldn’t be surprised from a company that poured oil all over the Gulf of Mexico.",2020-11-21 15:37:05,
1246,LyingLyon,False,Utterly Useless!,1,"Doesn’t work with my Lloyds card. Every time I’ve tried to use this it declines my payment and raises a fraud alert with my bank. I have tried 5 times and have had to sit on the phone for ages trying to unlock my card - 5 times. The bank say it’s not them, it’s  the app. This is the only transaction that has ever raised any issues with the bank so I’m inclined to believe the bank. I thought this would be great in these COVID times but honestly, there is no point in having it. It just doesn’t work.",2020-11-23 13:51:48,
